Jumlah_Terjual,Harga_Satuan,Total_Penjualan,Tahun,Bulan,Hari,Kategori_Makanan,Kategori_Minuman,Kategori_Snack,Metode_Pembayaran_E-Wallet,Metode_Pembayaran_QRIS,Metode_Pembayaran_Transfer Bank,Channel_Penjualan_Offline Store,Channel_Penjualan_Shopee,Channel_Penjualan_Tokopedia,Channel_Penjualan_WhatsApp,Kategori_Volume_Sedang,Kategori_Volume_Banyak
1.575166350745482,-1.2681066098713574,114660.0,2024,1,3,False,False,True,False,False,True,True,False,False,False,False,True
0.5245551361379692,0.6604717031173618,182413.0,2024,1,4,True,False,False,True,False,False,True,False,False,False,True,False
-1.2264635548745522,1.8460590426515084,70060.0,2024,1,4,False,False,False,False,False,True,False,False,True,False,False,False
-1.5766672930770564,1.5538582169119033,32819.0,2024,1,4,True,False,False,False,False,True,True,False,False,False,False,False
-1.5766672930770564,-0.06348855170016737,20581.0,2024,1,4,False,True,False,False,True,False,False,True,False,False,False,False
-1.5766672930770564,-0.707757672225077,15706.0,2024,1,4,True,False,False,False,True,False,True,False,False,False,False,False
-0.17585234026703933,0.38518707172179534,119880.0,2024,1,4,False,True,False,False,False,True,True,False,False,False,True,False
1.575166350745482,-0.8380652317814997,147200.0,2024,1,4,False,False,True,True,False,False,False,True,False,False,False,True
0.5245551361379692,1.7838127337761787,241913.0,2024,1,4,False,False,False,False,True,False,False,False,True,False,True,False
0.17435139793546492,-0.21044799006400317,116814.0,2024,1,5,False,True,False,True,False,False,False,False,False,False,True,False
-1.2264635548745522,-0.6033530352579635,32992.0,2024,1,5,True,False,False,True,False,False,False,False,False,True,False,False
-0.5260560784695436,-0.8580210547967329,58276.0,2024,1,5,True,False,False,False,False,True,True,False,False,False,True,False
-0.8762598166720479,2.034516020265564,109368.0,2024,1,5,False,False,False,False,False,True,False,False,False,True,False,False
-0.5260560784695436,1.6593201160255193,134468.0,2024,1,5,False,False,False,True,False,False,True,False,False,False,True,False
-1.5766672930770564,-0.48018199519043203,17428.0,2024,1,5,True,False,False,False,True,False,False,False,True,False,False,False
-0.8762598166720479,0.29968099562341244,69987.0,2024,1,5,False,True,False,True,False,False,False,False,False,False,False,False
0.5245551361379692,-0.07683648629976038,143360.0,2024,1,5,False,True,False,False,False,True,False,False,False,False,True,False
0.5245551361379692,-0.3818566155657073,127204.0,2024,1,5,True,False,False,True,False,False,False,False,False,True,True,False
1.2249626125429778,-0.14212242384628454,179874.0,2024,1,5,False,True,False,False,False,True,False,True,False,False,False,True
-0.5260560784695436,0.31950466087033275,93916.0,2024,1,5,True,False,False,False,True,False,False,False,False,True,True,False
-1.5766672930770564,-0.036528366964355775,20785.0,2024,1,5,True,False,False,True,False,False,True,False,False,False,False,False
-0.8762598166720479,-1.6647120725780762,25395.0,2024,1,5,False,False,True,False,True,False,False,True,False,False,False,False
1.575166350745482,-0.9918968740976013,135560.0,2024,1,5,True,False,False,False,False,True,False,False,False,False,False,True
1.575166350745482,-0.7989465323609104,150160.0,2024,1,5,True,False,False,False,True,False,True,False,False,False,False,True
1.575166350745482,-0.05701282105284008,206300.0,2024,1,6,False,True,False,False,False,False,False,False,False,True,False,True
0.17435139793546492,0.11809622196162255,131730.0,2024,1,6,False,True,False,False,False,False,False,False,False,False,True,False
-0.17585234026703933,-0.9669190558864817,68725.0,2024,1,6,False,False,True,False,False,False,False,False,True,False,True,False
0.8747588743404735,-0.05939166088247051,164896.0,2024,1,6,True,False,False,False,True,False,False,False,True,False,False,True
-0.5260560784695436,-1.1785036429552778,48576.0,2024,1,6,False,False,True,False,False,False,False,True,False,False,True,False
-1.2264635548745522,1.1814376258064272,60002.0,2024,1,6,True,False,False,False,False,False,False,False,False,True,False,False
1.2249626125429778,1.9052657228556438,319302.0,2024,1,7,False,False,False,False,True,False,True,False,False,False,False,True
-1.2264635548745522,0.4015746349925828,48200.0,2024,1,7,True,False,False,False,False,False,False,False,True,False,False,False
1.2249626125429778,-0.8971397542173223,128457.0,2024,1,7,True,False,False,False,False,False,False,False,False,True,False,True
-0.5260560784695436,-0.033488738293161326,83232.0,2024,1,7,False,True,False,False,False,True,False,False,False,True,True,False
0.8747588743404735,-1.4543169054240954,80456.0,2024,1,7,False,False,True,False,True,False,False,False,True,False,False,True
-0.17585234026703933,-0.6211943339801917,81805.0,2024,1,7,False,True,False,False,True,False,False,False,False,True,True,False
-0.17585234026703933,-1.287005170740088,56615.0,2024,1,7,False,False,True,True,False,False,True,False,False,False,True,False
-1.5766672930770564,-1.6051089190690024,8916.0,2024,1,8,False,False,True,False,True,False,False,True,False,False,False,False
-1.5766672930770564,-1.3265203434656159,11024.0,2024,1,8,False,False,True,False,False,True,False,False,False,False,False,False
-1.5766672930770564,-1.1281515332281,12525.0,2024,1,8,False,False,True,False,False,False,False,False,True,False,False,False
-0.5260560784695436,1.1871204098438777,120176.0,2024,1,8,True,False,False,False,True,False,False,False,False,True,True,False
0.5245551361379692,-1.5588537001595217,64862.0,2024,1,8,False,False,True,False,False,True,False,True,False,False,True,False
0.5245551361379692,-1.4350218712504264,71421.0,2024,1,8,False,False,True,False,False,True,False,False,False,True,True,False
-0.5260560784695436,-0.3801385645776409,72740.0,2024,1,8,False,True,False,False,False,True,False,False,True,False,True,False
-1.5766672930770564,-0.1594350914952616,19855.0,2024,1,8,False,True,False,False,False,True,False,True,False,False,False,False
0.17435139793546492,1.9081731937585253,213000.0,2024,1,8,False,False,False,False,False,True,False,True,False,False,True,False
-0.5260560784695436,-0.2375403325681276,77056.0,2024,1,8,True,False,False,False,False,False,False,False,False,True,True,False
-0.17585234026703933,-0.6852908516119007,79380.0,2024,1,8,True,False,False,True,False,False,True,False,False,False,True,False
-1.2264635548745522,-0.3862178219200298,36278.0,2024,1,9,True,False,False,False,False,True,True,False,False,False,False,False
-1.5766672930770564,0.3735571881102688,23888.0,2024,1,9,True,False,False,True,False,False,False,False,False,True,False,False
0.5245551361379692,1.573285408853885,230762.0,2024,1,9,True,False,False,False,True,False,False,False,False,False,True,False
-0.5260560784695436,-0.12890664701500434,80344.0,2024,1,9,False,True,False,False,True,False,False,False,False,False,True,False
1.2249626125429778,-0.08608753008165651,183690.0,2024,1,9,True,False,False,False,False,True,False,False,False,True,False,True
-1.2264635548745522,-0.3115486828232967,37408.0,2024,1,9,False,True,False,False,False,False,False,False,True,False,False,False
1.2249626125429778,0.590956716984828,229797.0,2024,1,9,True,False,False,True,False,False,False,False,False,True,False,True
-0.17585234026703933,-0.06877486243267945,102705.0,2024,1,9,False,True,False,False,False,True,False,True,False,False,True,False
0.5245551361379692,-0.4805784684953704,121975.0,2024,1,9,False,True,False,False,False,False,False,False,False,False,True,False
-1.5766672930770564,-1.397224749512965,10489.0,2024,1,9,False,False,True,False,False,False,False,True,False,False,False,False
1.575166350745482,-0.055823401138024864,206390.0,2024,1,10,False,True,False,True,False,False,False,False,False,False,False,True
-0.5260560784695436,2.1311233489022223,148748.0,2024,1,10,False,False,False,True,False,False,False,True,False,False,True,False
-0.17585234026703933,-0.5074064954628692,86110.0,2024,1,10,True,False,False,False,False,False,False,False,True,False,True,False
-0.17585234026703933,0.10289807860565031,109200.0,2024,1,10,False,True,False,False,False,True,False,True,False,False,True,False
-1.5766672930770564,-0.40392696287394525,18005.0,2024,1,10,True,False,False,True,False,False,True,False,False,False,False,False
0.8747588743404735,-0.6167009698575564,131160.0,2024,1,10,True,False,False,False,False,True,False,False,False,False,False,True
0.5245551361379692,1.8418299940654987,244986.0,2024,1,10,False,False,False,False,False,True,False,False,True,False,True,False
0.5245551361379692,-0.8285498724629781,103544.0,2024,1,10,True,False,False,False,False,True,True,False,False,False,True,False
-1.5766672930770564,2.1812111430927743,37566.0,2024,1,10,False,False,False,False,False,True,False,False,True,False,False,False
-0.8762598166720479,2.0807712391750446,110418.0,2024,1,10,False,False,False,False,False,False,False,False,False,False,False,False
1.2249626125429778,0.057303648537733634,193455.0,2024,1,10,False,True,False,True,False,False,False,True,False,False,False,True
-0.17585234026703933,1.8453982538099445,175125.0,2024,1,11,False,False,False,False,False,False,True,False,False,False,True,False
-0.5260560784695436,1.875001593912012,140996.0,2024,1,11,False,False,False,True,False,False,False,False,True,False,True,False
-0.5260560784695436,0.550252124344485,100900.0,2024,1,11,True,False,False,False,False,False,False,False,False,True,True,False
-1.2264635548745522,-1.5764306833451245,18266.0,2024,1,11,False,False,True,False,False,True,False,True,False,False,False,False
-0.8762598166720479,-0.4373628782570842,53256.0,2024,1,11,False,True,False,False,True,False,False,False,False,False,False,False
0.17435139793546492,-0.08146200819070845,122670.0,2024,1,11,False,True,False,True,False,False,False,False,False,False,True,False
-0.5260560784695436,-0.21414840757676162,77764.0,2024,1,11,True,False,False,True,False,False,True,False,False,False,True,False
1.575166350745482,-0.2570996822784223,191160.0,2024,1,11,True,False,False,True,False,False,False,False,True,False,False,True
-0.17585234026703933,1.3391018434036,155970.0,2024,1,11,True,False,False,True,False,False,True,False,False,False,True,False
1.575166350745482,-1.4874885052706086,98060.0,2024,1,11,False,False,True,True,False,False,False,True,False,False,False,True
0.5245551361379692,0.7819246921968269,188846.0,2024,1,11,True,False,False,False,True,False,False,False,False,False,True,False
0.5245551361379692,1.0956672341714189,205464.0,2024,1,11,True,False,False,True,False,False,False,True,False,False,True,False
-1.5766672930770564,-1.2996923164981171,11227.0,2024,1,12,False,False,True,False,True,False,False,False,True,False,False,False
-0.8762598166720479,-0.16908260858209614,59346.0,2024,1,12,False,True,False,False,False,True,False,False,True,False,False,False
0.5245551361379692,0.6105160666951227,179767.0,2024,1,12,True,False,False,False,False,True,False,False,False,False,True,False
0.17435139793546492,1.3273398020237606,186630.0,2024,1,12,True,False,False,False,False,False,False,False,False,False,True,False
-1.2264635548745522,0.7652728133894138,53704.0,2024,1,12,True,False,False,False,True,False,True,False,False,False,False,False
0.17435139793546492,-0.4262616257188088,107016.0,2024,1,12,True,False,False,False,True,False,False,False,True,False,True,False
-0.5260560784695436,-0.45308965268630763,70532.0,2024,1,12,True,False,False,False,True,False,True,False,False,False,True,False
-0.5260560784695436,-1.325198765782488,44136.0,2024,1,12,False,False,True,True,False,False,False,False,True,False,True,False
-0.5260560784695436,0.09880118778795345,87236.0,2024,1,12,False,True,False,False,False,False,False,False,False,True,True,False
1.575166350745482,-0.8044971586300481,149740.0,2024,1,12,False,False,True,False,True,False,False,True,False,False,False,True
-1.2264635548745522,0.882628911651182,55480.0,2024,1,12,True,False,False,False,True,False,False,False,False,True,False,False
0.5245551361379692,0.024792837532784346,148743.0,2024,1,12,False,True,False,False,False,True,False,False,True,False,True,False
-0.5260560784695436,-0.29436817294263246,75336.0,2024,1,12,False,True,False,False,False,False,True,False,False,False,True,False
1.575166350745482,-1.0209715831264177,133360.0,2024,1,12,True,False,False,False,False,False,True,False,False,False,False,True
-1.2264635548745522,1.4646517233007619,64288.0,2024,1,13,True,False,False,False,False,False,False,False,True,False,False,False
0.8747588743404735,-0.5547189765188524,134912.0,2024,1,13,False,True,False,True,False,False,False,False,False,True,False,True
-0.8762598166720479,2.049185532548285,109701.0,2024,1,13,False,False,False,False,False,True,True,False,False,False,False,False
1.575166350745482,0.8387525325713318,274080.0,2024,1,13,True,False,False,True,False,False,False,False,False,False,False,True
1.575166350745482,-0.3784205135895745,181980.0,2024,1,13,False,True,False,False,False,False,False,True,False,False,False,True
-0.17585234026703933,-0.5774501126686543,83460.0,2024,1,13,True,False,False,False,False,True,False,False,False,False,True,False
1.575166350745482,0.005629961127428059,211040.0,2024,1,13,False,True,False,False,False,False,False,False,True,False,False,True
0.17435139793546492,1.7745616899942824,206934.0,2024,1,13,False,False,False,True,False,False,False,True,False,False,True,False
-0.17585234026703933,1.2854457894686024,153940.0,2024,1,13,True,False,False,False,False,False,True,False,False,False,True,False
1.2249626125429778,0.26717018461846315,207747.0,2024,1,13,True,False,False,False,False,True,False,False,True,False,False,True
0.5245551361379692,0.3886231736979282,168014.0,2024,1,13,False,True,False,False,False,True,False,False,False,False,True,False
0.8747588743404735,1.5964130183086254,265128.0,2024,1,14,False,False,False,False,True,False,False,False,False,True,False,True
0.5245551361379692,0.12311821715750902,153951.0,2024,1,14,False,True,False,False,False,False,True,False,False,False,True,False
0.8747588743404735,1.5161932529427546,260272.0,2024,1,14,True,False,False,False,False,False,False,False,False,False,False,True
0.17435139793546492,-1.3452867465660339,65292.0,2024,1,14,False,False,True,True,False,False,False,False,False,True,True,False
-0.17585234026703933,0.5057149564230707,124440.0,2024,1,14,True,False,False,False,True,False,False,True,False,False,True,False
-1.2264635548745522,1.4970303765373985,64778.0,2024,1,14,True,False,False,False,False,True,False,True,False,False,False,False
0.8747588743404735,0.15906513013859117,178120.0,2024,1,14,False,True,False,False,False,False,False,False,True,False,False,True
-0.17585234026703933,0.10593770727684476,109315.0,2024,1,14,False,True,False,False,False,False,False,True,False,False,True,False
-1.5766672930770564,0.8343913262170093,27375.0,2024,1,14,True,False,False,False,False,True,False,False,False,True,False,False
-1.5766672930770564,-0.06983212457918186,20533.0,2024,1,14,True,False,False,False,False,False,False,True,False,False,False,False
-1.2264635548745522,1.5909945498078006,66200.0,2024,1,14,False,False,False,False,False,False,False,False,False,False,False,False
0.8747588743404735,1.9466311043375506,286328.0,2024,1,14,False,False,False,False,False,True,False,False,True,False,False,True
0.8747588743404735,0.3796364454526577,191472.0,2024,1,14,True,False,False,False,True,False,False,False,False,False,False,True
-1.2264635548745522,2.2023563860228226,75452.0,2024,1,14,False,False,False,False,True,False,False,True,False,False,False,False
1.575166350745482,-1.132909212887361,124890.0,2024,1,14,False,False,True,False,True,False,False,True,False,False,False,True
0.5245551361379692,-1.0698699574021544,90762.0,2024,1,15,False,False,True,False,False,True,True,False,False,False,True,False
0.8747588743404735,-0.18969922043889326,157008.0,2024,1,15,False,True,False,False,False,False,True,False,False,False,False,True
-0.17585234026703933,-0.053312403540081627,103290.0,2024,1,15,False,True,False,False,True,False,True,False,False,False,True,False
-0.5260560784695436,-0.8370079696349974,58912.0,2024,1,15,True,False,False,False,False,False,False,False,True,False,True,False
-0.5260560784695436,-1.2737893939088079,45692.0,2024,1,15,False,False,True,False,True,False,False,True,False,False,True,False
0.5245551361379692,-0.18124112326687394,137830.0,2024,1,15,True,False,False,True,False,False,False,False,False,True,True,False
-0.17585234026703933,0.16580517632254405,111580.0,2024,1,16,False,True,False,True,False,False,False,False,True,False,True,False
-0.17585234026703933,0.49818196362924105,124155.0,2024,1,16,False,True,False,False,False,True,False,False,False,False,True,False
1.2249626125429778,-0.8220741418156507,133569.0,2024,1,16,True,False,False,False,False,True,False,False,False,True,False,True
-1.2264635548745522,-1.3973569072812777,20976.0,2024,1,16,False,False,True,False,False,True,False,False,False,True,False,False
1.575166350745482,-0.09216678742404541,203640.0,2024,1,16,False,True,False,True,False,False,False,False,True,False,False,True
0.5245551361379692,0.5509129131860491,176610.0,2024,1,17,True,False,False,True,False,False,False,False,False,False,True,False
1.575166350745482,-1.0222931608095458,133260.0,2024,1,17,True,False,False,True,False,False,False,False,False,True,False,True
-0.17585234026703933,-0.3767024626015081,91055.0,2024,1,17,False,True,False,False,True,False,False,True,False,False,True,False
1.575166350745482,-0.38225308887064574,181690.0,2024,1,17,False,True,False,False,False,False,True,False,False,False,False,True
-0.8762598166720479,-0.1595672492635744,59562.0,2024,1,17,True,False,False,True,False,False,False,False,False,True,False,False
1.575166350745482,-0.9900466653412221,135700.0,2024,1,17,False,False,True,True,False,False,False,False,True,False,False,True
0.17435139793546492,2.019846507982843,218070.0,2024,1,17,False,False,False,False,False,False,False,False,False,True,True,False
-0.8762598166720479,-0.7084184610666411,47103.0,2024,1,17,True,False,False,True,False,False,False,False,False,False,False,False
0.5245551361379692,0.8517039938659863,192542.0,2024,1,17,True,False,False,False,True,False,False,False,False,False,True,False
0.17435139793546492,-0.7922064861769574,90402.0,2024,1,17,True,False,False,False,False,False,False,False,True,False,True,False
1.2249626125429778,-0.667713868426298,144081.0,2024,1,17,False,True,False,True,False,False,False,False,False,False,False,True
-0.5260560784695436,-0.10762924631664324,80988.0,2024,1,17,True,False,False,False,False,False,True,False,False,False,True,False
-1.5766672930770564,1.7980857727539612,34667.0,2024,1,18,False,False,False,False,False,False,True,False,False,False,False,False
-0.17585234026703933,-0.9875356677432788,67945.0,2024,1,18,False,False,True,True,False,False,False,False,True,False,True,False
1.575166350745482,-0.4098740624480214,179600.0,2024,1,18,True,False,False,False,False,True,False,False,False,True,False,True
-1.5766672930770564,-1.128283690996413,12524.0,2024,1,18,False,False,True,True,False,False,False,False,True,False,False,False
-1.2264635548745522,0.35928414913248613,47560.0,2024,1,18,False,True,False,False,True,False,False,True,False,False,False,False
-0.17585234026703933,2.128612351304279,185840.0,2024,1,18,False,False,False,False,False,False,False,False,False,False,True,False
0.8747588743404735,1.8415656785288732,279968.0,2024,1,18,False,False,False,True,False,False,True,False,False,False,False,True
0.5245551361379692,-1.2555516218816412,80927.0,2024,1,18,False,False,True,False,False,True,False,False,True,False,True,False
0.5245551361379692,0.6241283168313413,180488.0,2024,1,18,True,False,False,False,False,False,False,False,True,False,True,False
-0.17585234026703933,0.8916156398964525,139040.0,2024,1,18,True,False,False,True,False,False,False,True,False,False,True,False
1.2249626125429778,2.1020486398734057,320262.5,2024,1,18,False,False,False,False,False,False,False,False,False,True,False,True
1.2249626125429778,-1.317797930756971,99810.0,2024,1,18,False,False,True,True,False,False,False,False,False,True,False,True
1.575166350745482,0.27430670410735447,231370.0,2024,1,19,False,True,False,False,False,True,False,False,False,False,False,True
0.17435139793546492,-0.15692409389731837,119244.0,2024,1,19,True,False,False,True,False,False,False,False,False,False,True,False
0.8747588743404735,-1.4218060944191462,82424.0,2024,1,19,False,False,True,False,False,True,True,False,False,False,False,True
0.17435139793546492,-0.29595406616238606,112932.0,2024,1,19,False,True,False,True,False,False,False,False,True,False,True,False
0.8747588743404735,-1.7096457138044288,65000.0,2024,1,19,False,False,True,False,False,True,False,False,False,False,False,True
-1.2264635548745522,-0.9535711212868887,27692.0,2024,1,19,False,False,True,False,False,False,False,False,False,True,False,False
0.5245551361379692,-0.3177600979339984,130599.0,2024,1,19,False,True,False,False,False,False,True,False,False,False,True,False
0.17435139793546492,-0.14066868839484373,119982.0,2024,1,19,False,True,False,False,True,False,True,False,False,False,True,False
-0.17585234026703933,0.10593770727684476,109315.0,2024,1,20,False,True,False,False,True,False,False,False,False,False,True,False
-1.2264635548745522,-0.5851152632307968,33268.0,2024,1,20,True,False,False,False,False,True,False,False,False,True,False,False
-1.5766672930770564,-0.3177600979339984,18657.0,2024,1,20,True,False,False,False,True,False,False,False,False,True,False,False
0.17435139793546492,1.383242538020076,189168.0,2024,1,20,True,False,False,False,False,True,False,True,False,False,True,False
0.5245551361379692,-1.113482020945379,88452.0,2024,1,20,False,False,True,False,False,True,False,True,False,False,True,False
-1.2264635548745522,-0.8021183188004176,29984.0,2024,1,20,False,False,True,True,False,False,True,False,False,False,False,False
0.8747588743404735,0.49104544414034973,198216.0,2024,1,21,False,True,False,False,False,True,False,True,False,False,False,True
-0.17585234026703933,2.075220612905907,183820.0,2024,1,21,False,False,False,False,False,False,False,False,True,False,True,False
-0.17585234026703933,2.1694491017129347,187385.0,2024,1,21,False,False,False,False,False,True,False,False,True,False,True,False
0.17435139793546492,2.2138541118660364,226878.0,2024,1,21,False,False,False,False,False,False,False,False,False,False,True,False
0.8747588743404735,0.5831594086543727,203792.0,2024,1,21,True,False,False,False,False,True,False,False,False,False,False,True
-1.2264635548745522,1.8345613168082946,69886.0,2024,1,21,False,False,False,True,False,False,True,False,False,False,False,False
1.575166350745482,1.2372082040344297,304230.0,2024,1,21,True,False,False,False,False,False,False,False,True,False,False,True
-0.17585234026703933,-0.6601808756324683,80330.0,2024,1,21,False,True,False,False,True,False,True,False,False,False,True,False
-0.17585234026703933,1.826896166246152,174425.0,2024,1,21,False,False,False,False,False,False,False,True,False,False,True,False
1.575166350745482,0.13104768325627714,220530.0,2024,1,21,False,True,False,False,False,True,False,False,True,False,False,True
-0.17585234026703933,-0.19168158696358528,98055.0,2024,1,21,True,False,False,False,True,False,True,False,False,False,True,False
-0.8762598166720479,1.0145223644273584,86214.0,2024,1,21,True,False,False,False,False,False,False,False,False,True,False,False
-0.8762598166720479,-0.4516359172348668,52932.0,2024,1,21,False,True,False,False,False,True,True,False,False,False,False,False
1.2249626125429778,1.4601583591781266,288990.0,2024,1,21,True,False,False,False,False,False,False,True,False,False,False,True
0.8747588743404735,0.575626415860543,203336.0,2024,1,21,True,False,False,False,False,False,False,False,True,False,False,True
-0.8762598166720479,-0.8211490374374611,44544.0,2024,1,22,True,False,False,True,False,False,True,False,False,False,False,False
-1.2264635548745522,1.3441238385994865,62464.0,2024,1,22,True,False,False,False,True,False,False,False,False,True,False,False
-1.2264635548745522,-1.2338777478783416,23450.0,2024,1,22,False,False,True,False,False,False,False,False,False,True,False,False
0.5245551361379692,-0.002431662739652862,147301.0,2024,1,22,False,True,False,False,True,False,False,True,False,False,True,False
-1.5766672930770564,2.1855723494470967,37599.0,2024,1,22,False,False,False,False,False,False,True,False,False,False,False,False
-1.2264635548745522,0.3623237778036806,47606.0,2024,1,22,False,True,False,False,False,False,False,False,False,False,False,False
-0.8762598166720479,-1.0163460612354696,40113.0,2024,1,22,True,False,False,False,True,False,False,False,False,True,False,False
-1.2264635548745522,1.6829763565535107,67592.0,2024,1,22,False,False,False,False,False,True,True,False,False,False,False,False
0.5245551361379692,-0.9707516311675529,96012.0,2024,1,22,False,False,True,False,False,False,True,False,False,False,True,False
1.575166350745482,-0.5017237114254187,172650.0,2024,1,22,False,True,False,True,False,False,False,False,True,False,False,True
1.575166350745482,2.0195821924462174,320262.5,2024,1,22,False,False,False,False,False,False,False,False,True,False,False,True
-0.5260560784695436,1.3969869459246074,126528.0,2024,1,22,True,False,False,True,False,False,False,True,False,False,True,False
0.17435139793546492,-0.47595294660442233,104760.0,2024,1,23,True,False,False,False,False,False,False,False,True,False,True,False
-0.17585234026703933,-0.46353011638301894,87770.0,2024,1,23,False,True,False,False,True,False,False,False,False,False,True,False
-0.5260560784695436,-0.4189929484616047,71564.0,2024,1,23,True,False,False,False,True,False,False,False,True,False,True,False
-0.5260560784695436,1.0532445905430092,116124.0,2024,1,23,True,False,False,False,False,True,False,False,True,False,True,False
-0.5260560784695436,-1.091411673637141,51212.0,2024,1,23,False,False,True,False,False,True,False,True,False,False,True,False
-0.8762598166720479,1.5621841563156098,98646.0,2024,1,23,True,False,False,False,True,False,False,False,False,True,False,False
-0.8762598166720479,-0.8770517734337764,43275.0,2024,1,23,False,False,True,False,False,False,False,True,False,False,False,False
-1.5766672930770564,-0.9227783612700058,14079.0,2024,1,23,True,False,False,False,True,False,False,False,False,True,False,False
1.575166350745482,0.21021018647564552,226520.0,2024,1,23,False,True,False,False,True,False,False,True,False,False,False,True
-1.5766672930770564,0.3933808533571891,24038.0,2024,1,23,True,False,False,True,False,False,True,False,False,False,False,False
0.8747588743404735,-0.5800932680349103,133376.0,2024,1,24,True,False,False,False,False,False,True,False,False,False,False,True
-1.2264635548745522,0.08466030657848364,43404.0,2024,1,24,False,True,False,False,False,True,True,False,False,False,False,False
1.2249626125429778,-0.34247360060849236,166230.0,2024,1,24,True,False,False,True,False,False,False,False,True,False,False,True
0.8747588743404735,-0.23410423059199473,154320.0,2024,1,24,True,False,False,True,False,False,False,False,True,False,False,True
0.8747588743404735,1.6573377495008272,268816.0,2024,1,24,False,False,False,False,True,False,False,False,False,True,False,True
-0.8762598166720479,-0.33348687236322183,55614.0,2024,1,24,False,True,False,False,False,True,False,False,False,True,False,False
1.2249626125429778,-0.05265161469851761,185967.0,2024,1,25,False,True,False,True,False,False,True,False,False,False,False,True
